CustID,AgentBonus,Age,CustTenure,ExistingProdType,NumberOfPolicy,MonthlyIncome,Complaint,ExistingPolicyTenure,SumAssured,PaymentMethod,LastMonthCalls,CustCareScore,Agent,Online,Third Party Partner,Free Lancer,Large Business,Salaried,Small Business,Diploma,Engineer,Graduate,MBA,Post Graduate,UG,Under Graduate,Female,Male,AVP,Exe,Executive,Manager,Senior Manager,VP,Divorced,Married,Single,Unmarried,East,North,South,West
7002639,4681,23.0,19.0,4,3.0,24637.0,0,7.0,664706.0,3,5,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7002483,4644,9.0,5.0,4,3.0,21111.0,0,5.0,705952.0,3,3,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
7001078,4359,14.494707127734651,26.0,4,3.0,17437.0,1,3.0,727995.0,4,0,5.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001945,2190,7.0,4.0,3,1.0,19908.0,0,1.0,291254.0,3,2,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
7002401,4384,18.0,18.0,5,4.0,27400.0,0,1.0,846112.0,4,10,2.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
7002159,3548,14.494707127734651,11.0,5,3.0,17741.0,0,2.0,574808.0,4,7,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001751,3063,3.0,6.0,3,3.0,25527.0,0,4.0,465612.0,3,2,3.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7001538,1734,14.494707127734651,10.0,3,1.0,17340.0,0,2.0,267036.0,3,5,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
7002570,2314,12.0,12.0,4,4.0,21036.0,1,1.0,453536.0,3,7,5.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001244,2072,8.0,4.0,4,4.0,17269.0,0,4.0,319131.0,4,2,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7003405,4040,20.0,4.0,5,5.0,21261.0,0,2.0,504949.0,4,1,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7000582,5136,31.0,26.0,3,3.0,34237.0,1,4.130073800738008,960348.0,3,7,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False
7003121,4992,30.0,30.0,4,4.0,20802.0,0,3.0,988511.0,3,3,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7000272,6374,25.0,25.0,4,2.0,26557.0,0,1.0,898689.0,4,1,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7002138,1813,5.0,14.469026548672566,3,1.0,18131.0,0,2.0,223011.0,3,8,3.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7000940,4880,29.0,24.0,1,3.0,23237.0,0,1.0,487977.0,1,6,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7001080,6808,20.0,20.0,4,5.0,34038.0,0,4.130073800738008,728413.0,4,0,5.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
7000187,4128,25.0,21.0,3,2.0,17201.0,0,1.0,619999.6992670636,3,2,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
7002176,5100,26.0,20.0,3,3.0,25502.0,0,3.0,872168.0,3,4,5.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7000941,5009,15.0,25.0,3,1.0,23853.0,0,4.0,856561.0,3,3,3.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003760,4434,22.0,13.0,4,6.0,21114.0,1,8.0,558676.0,3,5,4.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
7003350,3350,13.0,10.0,5,2.0,23925.0,0,3.0,589512.0,4,8,3.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003873,5213,16.0,10.0,4,4.0,23695.0,1,16.0,677677.0,3,1,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7004423,4392,9.0,22.0,4,2.0,25836.0,0,7.0,636857.0,3,5,1.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7002215,2830,8.0,8.0,4,1.0,18867.0,1,1.0,401867.0,3,2,3.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7003315,3317,3.0,20.0,4,2.0,23695.0,0,1.0,497595.0,3,5,1.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
7001765,2325,5.0,14.469026548672566,3,3.0,17886.0,1,3.0,337151.0,3,2,4.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7002963,6963,35.0,35.0,4,6.0,22890.30999066293,1,1.0,1051347.0,3,1,3.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
7002416,2480,12.0,5.0,4,3.0,24804.0,0,4.0,297648.0,3,5,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7000226,4851,24.0,19.0,5,2.0,21091.0,0,3.0,868316.0,4,2,2.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7003292,5261,26.0,21.0,4,2.0,26304.0,1,3.0,741773.0,3,9,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7000535,3449,7.0,7.0,3,2.0,19163.0,1,1.0,658824.0,3,7,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7001929,3642,4.0,15.0,1,1.0,20231.0,1,1.0,498896.0,1,3,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7003416,6033,36.0,12.0,5,4.0,24130.0,1,2.0,929005.0,4,8,1.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7004031,4748,5.0,19.0,5,4.0,20644.0,0,3.0,622004.0,4,4,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7001404,3210,19.0,14.469026548672566,3,1.0,17835.0,0,2.0,346712.0,3,0,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7003626,5660,23.0,17.0,5,2.0,23583.0,1,7.0,911247.0,4,1,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003494,4518,23.0,14.0,5,4.0,23778.0,0,3.0,709298.0,4,8,4.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7000697,2200,7.0,4.0,3,3.0,19998.0,1,3.0,303570.0,3,7,5.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7001124,3877,8.0,19.0,5,1.0,20405.0,1,2.0,507880.0,4,3,3.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7002096,3571,21.0,11.0,3,3.56536312849162,32465.0,0,4.130073800738008,653520.0,3,9,1.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
7002522,6172,37.0,37.0,4,3.0,24687.0,0,12.0,1049198.0,3,11,2.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7002304,6812,34.0,7.0,4,4.0,27246.0,0,16.0,1253316.0,3,9,5.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
7002402,4527,27.0,14.0,5,3.0,37729.0,0,1.0,638375.0,4,4,5.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
7001758,4718,14.0,9.0,3,4.0,21447.0,0,6.0,731343.0,3,3,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7001778,3648,18.0,15.0,4,5.0,22890.30999066293,0,4.0,685869.0,4,2,4.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
7003756,5771,6.0,12.0,6,2.0,28857.0,0,3.0,992681.0,4,9,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7000586,6925,21.0,28.0,3,2.0,34627.0,0,4.130073800738008,1385080.0,3,2,5.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
7002510,4366,17.0,4.0,4,5.0,22890.30999066293,0,10.0,868784.0,3,9,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7001400,4876,5.0,10.0,4,4.0,19505.0,0,4.0,633913.0,4,0,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003619,3948,4.0,24.0,4,5.0,24677.0,0,5.0,734388.0,3,10,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7002586,3210,10.0,19.0,4,5.0,22890.30999066293,0,5.0,603484.0,3,2,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
7002351,5771,12.0,23.0,4,3.0,22890.30999066293,1,3.0,807912.0,3,3,3.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
7001037,3605,4.0,4.0,4,3.0,25748.0,0,4.0,684897.0,4,4,1.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7000208,3785,8.0,8.0,3,5.0,34406.0,0,4.130073800738008,484436.0,3,2,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
7002501,8521,43.0,26.0,5,4.0,35503.0,0,7.0,1261067.0,4,8,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True
7000565,4530,23.0,14.0,5,2.0,34845.0,0,4.130073800738008,688537.0,4,9,3.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
7000313,3451,7.0,7.0,3,2.0,34513.0,1,4.130073800738008,635039.0,3,1,2.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
7000601,2532,10.0,8.0,3,2.0,25322.0,0,4.0,268413.0,3,1,3.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
7000233,4956,30.0,15.0,3,3.0,33041.0,0,4.130073800738008,926800.0,3,12,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
7002042,4186,21.0,21.0,3,3.0,19025.0,0,8.0,519002.0,3,7,3.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7000931,2876,14.0,14.469026548672566,3,1.0,17972.0,0,3.0,503216.0,3,0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
7004037,3379,7.0,17.0,4,4.0,24136.0,1,1.0,604848.0,3,8,3.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7004052,2789,17.0,11.0,4,4.0,27891.0,0,7.0,488093.0,3,9,1.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7001036,4680,5.0,5.0,3,1.0,19502.0,0,2.0,861208.0,3,7,4.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7000111,3994,20.0,24.0,3,4.0,28525.0,0,5.0,443279.0,3,8,3.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
7002942,2506,8.0,15.0,4,5.0,22784.0,0,1.0,370924.0,3,1,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
7001089,4350,14.494707127734651,9.0,3,5.0,17398.0,1,5.0,578484.0,3,0,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7003453,4514,5.0,23.0,4,2.0,37618.0,0,7.0,537185.0,3,4,3.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
7001754,4527,14.0,18.0,3,5.0,20577.0,1,14.0,457221.0,3,9,4.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7000230,3276,7.0,14.469026548672566,3,4.0,18202.0,1,2.0,507836.0,3,4,4.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7004329,4585,14.0,18.0,2,4.0,21833.0,0,5.0,894061.0,1,9,3.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7001919,2948,14.494707127734651,9.0,4,5.0,17342.0,0,1.0,533613.0,4,3,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7002228,2209,9.0,4.0,3,3.0,22094.0,0,3.0,247453.0,4,7,5.0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7001033,1940,2.0,4.0,1,3.0,19401.0,0,2.0,380260.0,1,4,1.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7000472,3737,11.0,14.469026548672566,3,2.0,17795.0,1,7.0,526910.0,3,1,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
7001514,5471,11.0,5.0,3,3.0,23789.0,0,8.0,1072408.0,3,8,5.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
7003882,4115,4.0,8.0,6,6.0,20576.0,1,3.0,633741.0,4,8,3.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7002633,4946,25.0,25.0,4,6.0,23550.0,0,2.0,944591.0,3,1,4.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7002751,3741,11.0,4.0,5,4.0,20786.0,0,1.0,665983.0,4,3,4.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
7002817,4411,18.0,26.0,4,4.0,36760.0,0,3.0,538166.0,3,1,4.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
7001506,3765,4.0,15.0,3,4.0,20914.0,0,4.0,606088.0,3,7,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
7001127,2642,11.0,3.0,3,3.0,16514.0,0,6.0,619999.6992670636,3,0,3.067591763652641,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
7001923,1731,9.0,9.0,3,1.0,17314.0,0,1.0,277024.0,3,2,5.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7003845,4309,9.0,9.0,6,5.0,23939.0,0,6.0,698061.0,4,3,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7002014,5148,10.0,10.0,3,3.0,25739.0,0,10.0,638327.0,3,8,5.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7002093,4985,15.0,10.0,4,3.0,23740.0,1,12.0,922299.0,4,7,3.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7004492,3031,9.0,6.0,5,5.0,27551.0,1,4.0,509142.0,4,1,4.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
7002478,3505,14.0,4.0,4,4.0,25034.0,0,5.0,504685.0,3,5,2.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7004183,4362,13.0,22.0,4,2.0,20771.0,0,5.0,680458.0,3,3,5.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7002276,2731,14.0,16.0,5,6.0,22755.0,0,4.0,537928.0,4,1,3.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
7004078,3278,16.0,16.0,4,6.0,23417.0,0,2.0,475365.0,3,8,1.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7000361,2233,11.0,7.0,3,2.0,20304.0,0,1.0,247912.0,3,7,3.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7000135,3439,10.0,17.0,4,4.0,20228.0,1,1.0,457355.0,4,9,2.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
7001134,3951,20.0,8.0,3,1.0,18812.0,0,2.0,639984.0,3,10,3.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7002550,2965,15.0,18.0,3,3.0,21182.0,1,1.0,409236.0,2,5,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
7001151,3591,22.0,7.0,3,1.0,18902.0,0,2.0,685954.0,3,2,5.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003178,4431,9.0,4.0,4,2.0,21101.0,1,4.0,700131.0,3,3,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7002520,5627,23.0,34.0,4,3.0,22508.0,0,2.0,917201.0,3,8,5.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
7003085,9540,57.0,48.0,4,6.0,38158.0,1,4.0,1392767.0,3,6,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
7001830,6617,13.0,40.0,3,3.0,28770.0,1,3.0,1303569.0,3,13,5.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
7001053,3478,10.0,14.0,5,4.0,21735.0,0,9.0,434700.0,4,0,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7004126,2523,3.0,8.0,4,2.0,21029.0,0,1.0,272536.0,3,3,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7000022,3466,14.494707127734651,3.0,2,4.0,17328.0,1,1.0,374285.0,2,2,4.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7002442,4728,9.0,5.0,4,5.0,27812.0,0,3.0,841591.0,3,8,3.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7001653,3060,3.0,15.0,4,1.0,25496.0,0,2.0,357964.0,4,3,5.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
7002794,5302,16.0,27.0,4,6.0,22090.0,1,5.0,567271.0,3,9,2.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
7002689,5105,10.0,10.0,4,3.0,22194.0,0,8.0,1000506.0,3,3,2.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
7000695,4651,9.0,14.0,1,2.0,20220.0,1,6.0,874313.0,1,9,5.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7002939,3529,14.0,11.0,4,4.0,22057.0,0,5.0,674062.0,3,5,2.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
7003305,4245,21.0,4.0,4,6.0,24973.0,1,5.0,530676.0,3,1,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7000420,4664,23.0,28.0,3,4.0,19434.0,0,7.0,876862.0,3,8,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
7002533,2237,13.0,11.0,4,5.0,20335.0,1,1.0,404870.0,3,1,4.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7002809,2393,2.0,12.0,2,3.0,23929.0,0,5.0,248862.0,1,4,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
7000460,2083,14.494707127734651,6.0,3,2.0,17356.0,1,5.0,379055.0,3,2,3.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
7001067,2214,7.0,4.0,4,5.0,22140.0,0,5.0,265680.0,4,7,1.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7000087,5907,24.0,12.0,3,4.0,26849.0,1,2.0,590678.0,3,9,3.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
7004334,3539,11.0,11.0,4,4.0,22117.0,0,5.0,559118.0,3,8,4.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7002470,3642,11.0,7.0,4,6.0,22763.0,0,2.0,542670.0,3,13,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
7003607,2295,7.0,9.0,4,2.0,20863.0,0,1.0,286866.0,3,10,3.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7002297,4005,8.0,8.0,5,5.0,21079.0,0,4.0,612767.0,4,2,4.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
7000282,3160,6.0,16.0,3,5.0,22890.30999066293,0,4.0,470766.0,3,8,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
7002098,6197,19.0,31.0,3,5.0,25820.0,0,2.0,756010.0,3,1,4.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
7000462,4562,9.0,18.0,3,2.0,26836.0,0,7.0,807495.0,3,2,3.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
7000212,4881,29.0,20.0,3,3.0,19522.0,1,5.0,858968.0,3,2,2.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7000540,3294,16.0,16.0,4,3.0,19377.0,0,6.0,533643.0,4,2,3.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
7003180,3554,18.0,21.0,2,4.0,20908.0,0,2.0,515382.0,1,1,5.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
7003737,3318,10.0,10.0,4,5.0,20736.0,0,4.0,398131.0,3,4,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
7002302,3714,7.0,19.0,4,3.0,20634.0,0,2.0,649971.0,3,9,4.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
